,name,floor,height,year,area
1732,ウェリス・ジオ梅田レジデンス,25,86.48,2007.0,大阪府大阪市
1733,ヨコハマタワーリングスクエア,25,86.4,2005.0,神奈川県横浜市
1734,三井ガーデンホテル 広島,25,86.3,1989.0,広島県広島市
1735,ホテルグランドパレス,23,86.3,1972.0,東京都千代田区
1736,西国分寺ライフタワー,24,86.265,2006.0,東京都国分寺市
1737,新石原ビル,18,86.25,1993.0,大阪府大阪市
1738,神楽坂アインスタワー,26,86.25,2003.0,東京都新宿区
1739,グラントーレ橋本,26,86.0,1997.0,神奈川県相模原市
1740,グランドメゾン大手前タワー,25,86.0,2005.0,大阪府大阪市
1741,シティゲートタワー千里中央,26,86.0,2005.0,大阪府箕面市
1742,ホテルメトロポリタン仙台,21,86.0,1988.0,宮城県仙台市
1743,福岡銀行新本部ビル,14,86.0,2008.0,福岡県福岡市
1744,信開アーバンシティセントラル,26,86.0,1992.0,富山県富山市
1745,リビオタワー板橋,23,85.99,2010.0,東京都板橋区
1746,シティタワー上野池之端,24,85.9,2012.0,東京都台東区
1747,池袋デュープレックスタワー,27,85.81,2007.0,東京都豊島区
1748,大崎ニューシティ1号館 TOC大崎ビルディング,20,85.8,1987.0,東京都品川区
1749,大崎ニューシティ4号館 新大崎勧業ビルディング,20,85.8,1987.0,東京都品川区
1750,D’グラフォート盛岡駅前タワーズ リバティ,25,85.75,2005.0,岩手県盛岡市
1751,アーバンネット神田ビル,19,85.7,2012.0,東京都千代田区
1752,大宮ファーストプレイスタワー,25,85.7,2008.0,埼玉県さいたま市
1753,TIXTOWER UENO,18,85.62,2010.0,東京都台東区
1754,住友生命千種ニュータワービル,21,85.6,1991.0,愛知県名古屋市
1755,シティタワー長町新都心,24,85.5,2016.0,宮城県仙台市
1756,住友不動産三田ツインビル 東館,17,85.5,2006.0,東京都港区
1757,SSJ品川ビル,18,85.447,2011.0,東京都港区
1758,大阪産業創造館,18,85.335,2000.0,大阪府大阪市
1759,(仮称)西五反田3丁目プロジェクト B棟,24,85.32,2022.0,東京都品川区
1760,カスタリアタワー品川シーサイド(旧ニューシティレジデンス品川シーサイドタワー),25,85.29,2005.0,東京都品川区
1761,プレミストタワーズ札幌苗穂 アクアゲート,25,85.29,2021.0,北海道札幌市
1762,ドゥーシェ南堀江,25,85.28,2009.0,大阪府大阪市
1763,アステリオ北堀江ザ・メトロタワー,22,85.25,2009.0,大阪府大阪市
1764,アデニウムタワー萬代橋,24,85.24,2009.0,新潟県新潟市
1765,D’グラフォート十日町タワー,23,85.23,2006.0,山形県山形市
1766,ANAクラウンプラザホテル広島,22,85.2,1983.0,広島県広島市
1767,GSKビル,18,85.14,1991.0,東京都渋谷区
1768,ペガサート(マークス・ザ・タワー静岡),21,85.11,2004.0,静岡県静岡市
1769,リバーウォーク北九州・朝日新聞社棟,16,85.1,2003.0,福岡県北九州市
1770,ルネ新宿御苑タワー,25,85.1,2003.0,東京都新宿区
1771,コンカードみなとみらい,17,85.05,2010.0,神奈川県横浜市
1772,弁護士会館,17,85.02,1995.0,東京都千代田区
1773,広島クリスタルプラザ,20,85.0,1992.0,広島県広島市
1774,川崎日航ホテル,20,85.0,1983.0,神奈川県川崎市
1775,ホテルグランヴィア広島,22,85.0,1987.0,広島県広島市
1776,日本橋浜町Fタワー,20,85.0,1997.0,東京都中央区
1777,京王プラザホテル札幌,23,85.0,1982.0,北海道札幌市
1778,なにわ筋SIAビル,18,85.0,1990.0,大阪府大阪市
1779,上村ニッセイビル,20,85.0,1993.0,大阪府大阪市
1780,ホテルビスタプレミオ横浜[みなとみらい],20,85.0,2017.0,神奈川県横浜市
1781,三菱重工横浜ポートサイドビル,25,85.0,1996.0,神奈川県横浜市
1782,オヴェスト宇都宮ザ・タワー,23,85.0,2000.0,栃木県宇都宮市
1783,(仮称)九段南一丁目プロジェクト,17,85.0,2022.0,東京都千代田区
1784,浜町センタービル(明治座),18,85.0,1993.0,東京都中央区
1785,ライオンズステーションタワー松戸,26,84.89,2002.0,千葉県松戸市
1786,仙台MTビル,18,84.88,1999.0,宮城県仙台市
1787,恵比寿ネオナート,18,84.87,1994.0,東京都渋谷区
1788,エルグレースタワー大阪同心,25,84.85,2016.0,大阪府大阪市
1789,住友不動産高輪パークタワー,20,84.83,1994.0,東京都品川区
1790,リファーレ金沢オフィス棟,18,84.81,1996.0,石川県金沢市
1791,墨田区庁舎・すみだリバーサイドホール,19,84.71,1990.0,東京都墨田区
1792,田端アスカタワー,19,84.65,1993.0,東京都北区
1793,ロッテシティホテル錦糸町,19,84.5,2010.0,東京都墨田区
1794,ビュロー品川,24,84.5,2003.0,東京都港区
1795,シマブンビル,16,84.5,2003.0,兵庫県神戸市
1796,トミンタワー千住五丁目,21,84.45,2000.0,東京都足立区
1797,ホワイトタワー浜松町,24,84.44,2008.0,東京都港区
1798,ブランズタワー文京小日向,22,84.44,2013.0,東京都文京区
1799,品川クリスタルスクエア,20,84.4,1994.0,東京都港区
1800,イトーピア西天満ソアーズタワー,24,84.37,2005.0,大阪府大阪市
1801,エルグレース西宮,23,84.33,2008.0,兵庫県西宮市
1802,マークフロントタワー曳舟,22,84.32,2012.0,東京都墨田区
1803,横浜ブルーアベニュー,17,84.3,2009.0,神奈川県横浜市
1804,ラ・トゥール渋谷神南,22,84.28,2019.0,東京都渋谷区
1805,プラウドタワー阿倍野,25,84.28,2013.0,大阪府大阪市
1806,日比谷ダイビル,21,84.2,1989.0,東京都千代田区
1807,ホテルロイヤルクラシック大阪,19,84.025,2019.0,大阪府大阪市
1808,JXビル,20,84.0,1970.0,東京都千代田区
1809,ロイヤルタワー大阪谷町,24,84.0,2003.0,大阪府大阪市
1810,ファミール守口駅前エアーズタワー,24,84.0,2004.0,大阪府守口市
1811,ロジュマンタワーOSAKA,26,84.0,2006.0,大阪府大阪市
1812,パークタワー豊田,26,84.0,2017.0,愛知県豊田市
1813,メゾンドール都島サンライトタワー,26,84.0,2004.0,大阪府大阪市
1814,シティハイツ港南,24,83.85,1996.0,東京都港区
1815,浦安マリナイースト21 望海の街 8号棟,26,83.85,1995.0,千葉県浦安市
1816,名古屋ターミナルビル,20,83.8,1974.0,愛知県名古屋市
1817,ライオンズタワー仙台大手町,26,83.78,2006.0,宮城県仙台市
1818,丸の内KSビル,20,83.7,1991.0,愛知県名古屋市
1819,晴海フロント,17,83.7,2012.0,東京都中央区
1820,プラウドシティ新大阪,25,83.67,2015.0,大阪府大阪市
1821,ホテルグランヴィア岡山,19,83.6,1995.0,岡山県岡山市
1822,警視庁本部庁舎,18,83.5,1980.0,東京都千代田区
1823,近鉄堂島ビル,21,83.5,1983.0,大阪府大阪市
1824,ラ・ヴェール尼崎,24,83.5,1997.0,兵庫県尼崎市
1825,グランドメゾン百道浜,23,83.5,2007.0,福岡県福岡市
1826,東京グランファースト,24,83.5,2007.0,東京都江戸川区
1827,帝京大学医学部付属病院,19,83.45,2008.0,東京都板橋区
1828,ホテル京阪 ユニバーサル・シティ,20,83.3,2001.0,大阪府大阪市
1829,クレヴィアタワー池田山,23,83.17,2016.0,東京都品川区
1830,スカイスクエア川口,25,83.1,2003.0,埼玉県川口市
1831,ブランズタワー香里園ロジュマン,24,83.1,2009.0,大阪府寝屋川市
1832,青山ザ・タワー,23,83.02,2004.0,東京都港区
1833,大阪歴史博物館,13,83.0,2001.0,大阪府大阪市
1834,ローレルタワー梅田ウエスト,26,83.0,2019.0,大阪府大阪市
1835,錦町トラッドスクエア,16,83.0,2013.0,東京都千代田区
1836,アメックス姪浜ステーションタワー,23,83.0,2008.0,福岡県福岡市
1837,川口総合文化センターリリア,15,83.0,1990.0,埼玉県川口市
1838,ライオンズタワー札幌山鼻,24,83.0,1999.0,北海道札幌市
1839,浦安ブライトンホテル 東京ベイ,21,82.8,1993.0,千葉県浦安市
1840,NTTドコモ東海静岡ビル,18,82.7,2003.0,静岡県静岡市
1841,セコム本社ビル,18,82.7,2000.0,東京都渋谷区
1842,東京都東京港建設事務所ビル,19,82.7,1995.0,東京都港区
1843,新砂プラザビル,17,82.66,1993.0,東京都江東区
1844,アイタウン・レピア,22,82.65,1994.0,東京都新宿区
1845,ザ・パークハウス 谷町五丁目,25,82.63,2014.0,大阪府大阪市
1846,ゼファー那覇タワー,19,82.6,1973.0,沖縄県那覇市
1847,シティタワー宇都宮,24,82.5,2010.0,栃木県宇都宮市
1848,エスタテラ湘南台プラザタワー,25,82.5,2002.0,神奈川県藤沢市
1849,コンセールタワー所沢,25,82.5,1995.0,埼玉県所沢市
1850,ヴィルヌーブタワー駒沢,23,82.5,1999.0,東京都世田谷区
1851,札幌エクセルホテル東急,20,82.5,1996.0,北海道札幌市
1852,大崎センタービル,17,82.5,2009.0,東京都品川区
1853,ベルファース大阪新町,25,82.5,2008.0,大阪府大阪市
1854,ザ・山王タワー,22,82.45,2014.0,東京都大田区
1855,アンビックス志賀ストリートタワー,25,82.4,1993.0,愛知県名古屋市
1856,日本大学理工学部駿河台校舎キャンパス整備事業に伴う南棟(仮称),18,82.4,2018.0,東京都千代田区
1857,静岡市役所・静岡総合事務所,17,82.35,1987.0,静岡県静岡市
1858,フォーラムシティビル,21,82.35,2001.0,岡山県岡山市
1859,ニッセイアロマスクエア,18,82.3,1998.0,東京都大田区
1860,コア本町,23,82.3,2003.0,岡山県岡山市
1861,品川タワーレジデンス,25,82.17,2015.0,東京都港区
1862,後楽森ビル,19,82.1,2000.0,東京都文京区
1863,シティタワー福島,25,82.0,2007.0,福島県福島市
1864,ピアシティ芝浦ビル,16,82.0,1994.0,東京都港区
1865,アルバックスタワー刈谷駅前,23,82.0,2016.0,愛知県刈谷市
1866,横浜クリエーションスクエア,20,82.0,1994.0,神奈川県横浜市
1867,タワーズランド北野田セントラルタワー,24,82.0,2003.0,大阪府堺市
1868,品川シーサイドサウスタワー,18,82.0,2004.0,東京都品川区
1869,シティタワー仙台,24,82.0,1991.0,宮城県仙台市
1870,恵比寿ビジネスタワー,18,82.0,2003.0,東京都渋谷区
1871,中野坂上セントラルビル,18,82.0,1996.0,東京都中野区
1872,ダイワロイネットホテル和歌山,20,82.0,2005.0,和歌山県和歌山市
1873,新長田ジョイプラザ,25,82.0,1977.0,兵庫県神戸市
1874,パークハウス仙台五橋タワー,23,82.0,2008.0,宮城県仙台市
1875,マークス・ザ・タワー沼津(イーラde),20,82.0,2008.0,静岡県沼津市
1876,谷塚コリーナ ライオンズタワー谷塚,25,81.9,1993.0,埼玉県草加市
1877,フェニックス西参道タワー,24,81.84,2008.0,東京都渋谷区
1878,ライオンズタワーみどりのスタイリーナ,25,81.8,2009.0,茨城県つくば市
1879,栃木県庁舎 本館,15,81.8,2007.0,栃木県宇都宮市
1880,ベリスタタワー福島,25,81.77,2009.0,大阪府大阪市
1881,リットシティビル,19,81.75,2005.0,岡山県岡山市
1882,TOKYOシティトリエ,25,81.69,2005.0,東京都豊島区
1883,サンウッド品川天王洲タワー,23,81.65,2005.0,東京都品川区
1884,日鐵NDタワー,17,81.65,1994.0,東京都江東区
1885,グランドパーク小樽,18,81.622,1999.0,北海道小樽市
1886,ジャパン建材本社ビル,18,81.6,2007.0,東京都江東区
1887,飯田橋セントラルプラザ 事務棟,20,81.6,1984.0,東京都新宿区
1888,新関西電力病院,18,81.55,2013.0,大阪府大阪市
1889,トーマスタワー,25,81.51,2008.0,福岡県北九州市
1890,大久保病院,18,81.5,1993.0,東京都新宿区
1891,ANAクラウンプラザホテル富山,19,81.5,1999.0,富山県富山市
1892,アゼリアヒルズ,19,81.5,2009.0,宮城県仙台市
1893,東京都健康プラザ ハイジア,18,81.5,1993.0,東京都新宿区
1894,仙台本町三井ビルディング,18,81.5,2009.0,宮城県仙台市
1895,KTビル(横浜東急REIホテル),15,81.41,2020.0,神奈川県横浜市
1896,王子製紙本社ビル,15,81.4,1991.0,東京都中央区
1897,ANAクラウンプラザホテル熊本ニュースカイ,25,81.4,1983.0,熊本県熊本市
1898,アトラスタワー本郷駅前,23,81.38,2015.0,愛知県名古屋市
1899,ライズアリーナビル,15,81.325,2006.0,東京都豊島区
1900,品川シーサイドウエストタワー,18,81.256,2004.0,東京都品川区
1901,Sタワー・内田洋行新川第2オフィス,20,81.25,2011.0,東京都中央区
1902,ラ・ヴェール明石町,22,81.2,2004.0,東京都中央区
1903,くずはタワーシティ A棟,24,81.15,2003.0,大阪府枚方市
1904,インテージ秋葉原ビル,19,81.15,2005.0,東京都千代田区
1905,アーバンラフレ星ヶ丘 10号棟,25,81.15,1997.0,愛知県名古屋市
1906,パークハウス多摩川 南参番館,23,81.1,1993.0,東京都大田区
1907,千種タワーヒルズ,23,81.1,2007.0,愛知県名古屋市
1908,神戸ファッションプラザ,19,81.01,1997.0,兵庫県神戸市
1909,浦安マリナイースト21 望海の街 11号棟,28,81.0,1996.0,千葉県浦安市
1910,西戸山タワーホームズ ノースタワー,25,81.0,1988.0,東京都新宿区
1911,トルナーレ日本橋浜町 業務棟,18,81.0,2005.0,東京都中央区
1912,ソフィアタワー(上智大学四谷キャンパス6号館),17,81.0,2016.0,東京都千代田区
1913,(仮称)六本木7丁目計画新築工事,21,81.0,2017.0,東京都港区
1914,西戸山タワーホームズ セントラルタワー,25,81.0,1988.0,東京都新宿区
1915,スカイプラザ横川,23,81.0,1989.0,広島県広島市
1916,シティタワー恵比寿,23,81.0,2019.0,東京都渋谷区
1917,タワーズランド北野田フロントタワー,23,81.0,2004.0,大阪府堺市
1918,ブリリアタワー所沢ロジュマン,25,81.0,2010.0,埼玉県所沢市
1919,西戸山タワーホームズ サウスタワー,25,81.0,1988.0,東京都新宿区
1920,タワーズランド北野田サウスタワー,24,81.0,2003.0,大阪府堺市
1921,ザ・ビーチタワー沖縄,24,80.9,2004.0,沖縄県中頭郡北谷町
1922,明星大学27号館(教育研究棟),19,80.812,2007.0,東京都八王子市
1923,CSタワー,18,80.8,1991.0,東京都台東区
1924,菱進浜離宮ビル,20,80.8,1974.0,東京都中央区
1925,新橋東急ビル,16,80.8,2008.0,東京都港区
1926,パークタワー秋葉原,21,80.7,2006.0,東京都千代田区
1927,BELISTA神戸旧居留地,26,80.69,2011.0,兵庫県神戸市
1928,國學院大學 若木タワー,18,80.6,2006.0,東京都渋谷区
1929,ブリリアタワー品川シーサイド,22,80.6,2006.0,東京都品川区
1930,グランドハイアット東京,21,80.52,2003.0,東京都港区
1931,プラウドタワー高輪台,23,80.51,2014.0,東京都品川区
1932,アミング潮江・プラスト,22,80.5,1999.0,兵庫県尼崎市
1933,(仮称)栄タワーヒルズ,21,80.395,2017.0,愛知県名古屋市
1934,スカイシティ豊洲ベイサイドタワー,24,80.35,1997.0,東京都江東区
